customer_id,age,job_type,housing,checking_account,savings_account,credit_amount_DM,duration_months,purpose,credit_history,employment_length,credit_score,risk_tier,credit_rating
CUST0660,44,highly_skilled,own,<0_DM,<100_DM,3090,29,car_new,existing_paid,<1_year,54.8,Medium Risk,Good
CUST0661,22,skilled,rent,no_account,no_savings,583,27,radio_TV,existing_paid,>=7_years,59.5,Medium Risk,Good
CUST0662,64,skilled,own,>=200_DM,500_to_1000_DM,2229,36,radio_TV,existing_paid,<1_year,77.8,Low Risk,Good
CUST0663,41,skilled,own,<0_DM,<100_DM,3472,21,car_new,existing_paid,1_to_4_years,59.1,Medium Risk,Good
CUST0664,33,unskilled_nonresident,rent,no_account,<100_DM,1352,10,car_new,critical_account,1_to_4_years,41.4,High Risk,Bad
CUST0665,45,skilled,own,no_account,<100_DM,2952,24,car_new,critical_account,1_to_4_years,44.7,High Risk,Bad
CUST0666,67,unskilled_resident,own,no_account,no_savings,12968,14,education,delayed_past,>=7_years,51.6,Medium Risk,Good
CUST0667,21,skilled,own,no_account,<100_DM,1680,15,business,critical_account,1_to_4_years,42.4,High Risk,Bad
CUST0668,30,unskilled_resident,own,no_account,no_savings,2381,26,car_new,existing_paid,<1_year,53.1,Medium Risk,Good
CUST0669,19,skilled,own,no_account,<100_DM,1078,37,car_new,critical_account,1_to_4_years,39.3,High Risk,Bad
CUST0670,35,skilled,own,no_account,<100_DM,2052,20,education,delayed_past,1_to_4_years,47.0,High Risk,Bad
CUST0671,36,skilled,free,no_account,<100_DM,2495,23,business,critical_account,<1_year,37.5,High Risk,Bad
CUST0672,32,unskilled_resident,own,0_to_200_DM,100_to_500_DM,2072,47,furniture,critical_account,4_to_7_years,51.7,Medium Risk,Good
CUST0673,27,unskilled_resident,own,no_account,no_savings,885,22,car_new,existing_paid,1_to_4_years,57.9,Medium Risk,Good
CUST0674,19,unskilled_resident,own,<0_DM,<100_DM,2089,72,car_new,critical_account,4_to_7_years,34.9,High Risk,Good
CUST0675,37,skilled,own,<0_DM,<100_DM,5031,26,radio_TV,existing_paid,>=7_years,63.9,Medium Risk,Good
CUST0676,51,skilled,free,>=200_DM,no_savings,2475,8,furniture,existing_paid,>=7_years,77.3,Low Risk,Good
CUST0677,27,skilled,own,no_account,100_to_500_DM,3545,29,car_new,existing_paid,>=7_years,69.5,Medium Risk,Good
CUST0678,37,skilled,own,<0_DM,<100_DM,1531,24,radio_TV,critical_account,1_to_4_years,41.0,High Risk,Good
CUST0679,20,skilled,rent,>=200_DM,<100_DM,3056,38,car_new,critical_account,<1_year,39.2,High Risk,Good
CUST0680,37,skilled,own,0_to_200_DM,<100_DM,2198,28,radio_TV,delayed_past,1_to_4_years,50.1,Medium Risk,Bad
CUST0681,29,skilled,own,0_to_200_DM,no_savings,929,18,car_used,critical_account,>=7_years,51.8,Medium Risk,Good
CUST0682,26,skilled,rent,no_account,<100_DM,2259,10,car_new,existing_paid,>=7_years,64.6,Medium Risk,Good
CUST0683,26,unskilled_resident,own,no_account,no_savings,903,18,radio_TV,critical_account,>=7_years,47.3,High Risk,Bad
CUST0684,29,skilled,own,0_to_200_DM,>=1000_DM,1160,13,furniture,existing_paid,<1_year,73.4,Low Risk,Good
CUST0685,37,skilled,rent,0_to_200_DM,<100_DM,2064,15,business,existing_paid,>=7_years,70.0,Low Risk,Good
CUST0686,22,skilled,own,<0_DM,<100_DM,2226,26,radio_TV,existing_paid,1_to_4_years,55.7,Medium Risk,Good
CUST0687,29,skilled,own,<0_DM,<100_DM,786,46,car_used,critical_account,unemployed,30.0,High Risk,Bad
CUST0688,32,skilled,own,no_account,500_to_1000_DM,3781,24,radio_TV,critical_account,1_to_4_years,49.9,High Risk,Good
CUST0689,23,skilled,own,0_to_200_DM,<100_DM,2698,11,car_used,existing_paid,unemployed,57.7,Medium Risk,Good
CUST0690,56,skilled,own,no_account,no_savings,1103,25,business,no_credits,1_to_4_years,52.5,Medium Risk,Bad
CUST0691,25,skilled,own,no_account,<100_DM,616,36,furniture,critical_account,1_to_4_years,40.7,High Risk,Good
CUST0692,27,skilled,own,<0_DM,100_to_500_DM,1633,14,radio_TV,no_credits,1_to_4_years,52.6,Medium Risk,Good
CUST0693,24,skilled,own,<0_DM,<100_DM,1323,18,car_new,delayed_past,4_to_7_years,46.7,High Risk,Good
CUST0694,56,skilled,own,no_account,<100_DM,1957,20,furniture,critical_account,>=7_years,54.8,Medium Risk,Bad
CUST0695,39,highly_skilled,free,no_account,100_to_500_DM,1402,13,education,existing_paid,4_to_7_years,70.0,Low Risk,Good
CUST0696,25,skilled,own,<0_DM,500_to_1000_DM,443,27,domestic_appliances,existing_paid,1_to_4_years,65.1,Medium Risk,Bad
CUST0697,46,skilled,rent,no_account,500_to_1000_DM,1377,18,car_new,delayed_past,>=7_years,60.6,Medium Risk,Good
CUST0698,35,skilled,own,<0_DM,no_savings,1459,24,car_new,critical_account,>=7_years,44.7,High Risk,Good
CUST0699,35,skilled,own,no_account,<100_DM,2817,12,repairs,existing_paid,<1_year,58.7,Medium Risk,Bad
CUST0700,29,unskilled_resident,rent,<0_DM,<100_DM,1109,16,business,critical_account,1_to_4_years,37.0,High Risk,Good
CUST0701,26,highly_skilled,free,<0_DM,<100_DM,5855,28,car_new,all_paid,1_to_4_years,47.2,High Risk,Good
CUST0702,36,unskilled_resident,free,no_account,<100_DM,474,16,furniture,existing_paid,unemployed,54.6,Medium Risk,Good
CUST0703,28,skilled,rent,no_account,no_savings,4527,47,furniture,critical_account,4_to_7_years,34.6,High Risk,Good
CUST0704,57,skilled,free,no_account,100_to_500_DM,1545,16,education,critical_account,>=7_years,57.7,Medium Risk,Bad
CUST0705,22,highly_skilled,own,no_account,<100_DM,3300,22,car_new,existing_paid,<1_year,54.7,Medium Risk,Good
CUST0706,52,unskilled_resident,own,>=200_DM,no_savings,1911,32,car_new,critical_account,>=7_years,58.4,Medium Risk,Bad
CUST0707,32,skilled,own,no_account,<100_DM,4014,9,radio_TV,existing_paid,>=7_years,68.9,Medium Risk,Good
CUST0708,36,skilled,own,0_to_200_DM,no_savings,1378,8,car_new,existing_paid,>=7_years,72.2,Low Risk,Good
CUST0709,42,skilled,own,no_account,<100_DM,837,9,furniture,existing_paid,1_to_4_years,65.4,Medium Risk,Good
CUST0710,27,unskilled_resident,own,0_to_200_DM,no_savings,4887,37,furniture,critical_account,>=7_years,46.6,High Risk,Good
CUST0711,42,skilled,rent,0_to_200_DM,<100_DM,1669,15,car_used,existing_paid,1_to_4_years,64.1,Medium Risk,Good
CUST0712,19,skilled,own,<0_DM,<100_DM,2111,72,furniture,existing_paid,1_to_4_years,48.9,High Risk,Good
CUST0713,26,unskilled_resident,own,<0_DM,<100_DM,4291,15,radio_TV,existing_paid,unemployed,49.8,High Risk,Good
CUST0714,25,skilled,own,<0_DM,<100_DM,877,22,car_new,critical_account,unemployed,32.5,High Risk,Bad
CUST0715,22,skilled,own,no_account,100_to_500_DM,2743,43,radio_TV,delayed_past,4_to_7_years,49.1,High Risk,Good
CUST0716,31,skilled,own,0_to_200_DM,<100_DM,1196,54,domestic_appliances,critical_account,1_to_4_years,43.0,High Risk,Bad
CUST0717,37,highly_skilled,own,0_to_200_DM,no_savings,1648,56,radio_TV,existing_paid,1_to_4_years,58.5,Medium Risk,Good
CUST0718,40,skilled,rent,>=200_DM,100_to_500_DM,1901,36,car_new,delayed_past,<1_year,50.7,Medium Risk,Good
CUST0719,35,highly_skilled,rent,no_account,no_savings,632,33,car_new,existing_paid,4_to_7_years,57.9,Medium Risk,Good
CUST0720,27,highly_skilled,rent,0_to_200_DM,>=1000_DM,1048,27,car_used,critical_account,unemployed,46.1,High Risk,Good
CUST0721,36,skilled,own,>=200_DM,100_to_500_DM,4655,29,furniture,critical_account,>=7_years,61.5,Medium Risk,Good
CUST0722,34,unskilled_resident,free,no_account,<100_DM,3362,15,furniture,no_credits,<1_year,45.8,High Risk,Good
CUST0723,43,skilled,rent,no_account,>=1000_DM,1730,13,radio_TV,delayed_past,<1_year,52.5,Medium Risk,Bad
CUST0724,41,skilled,free,0_to_200_DM,no_savings,2143,20,car_new,all_paid,1_to_4_years,57.0,Medium Risk,Good
CUST0725,33,skilled,own,<0_DM,<100_DM,1471,18,car_new,existing_paid,1_to_4_years,59.2,Medium Risk,Good
CUST0726,25,skilled,own,0_to_200_DM,<100_DM,4673,16,furniture,existing_paid,1_to_4_years,63.3,Medium Risk,Good
CUST0727,27,skilled,own,no_account,<100_DM,1571,28,radio_TV,existing_paid,1_to_4_years,59.7,Medium Risk,Good
CUST0728,28,skilled,own,0_to_200_DM,500_to_1000_DM,2126,32,car_new,existing_paid,>=7_years,78.0,Low Risk,Good
CUST0729,30,unskilled_resident,rent,no_account,no_savings,4032,20,radio_TV,delayed_past,4_to_7_years,42.0,High Risk,Good
CUST0730,35,highly_skilled,own,no_account,<100_DM,1049,42,car_used,existing_paid,unemployed,52.5,Medium Risk,Good
CUST0731,41,skilled,own,no_account,<100_DM,5383,11,business,critical_account,1_to_4_years,44.5,High Risk,Bad
CUST0732,32,highly_skilled,own,0_to_200_DM,<100_DM,619,18,business,existing_paid,>=7_years,73.5,Low Risk,Good
CUST0733,33,unskilled_resident,own,<0_DM,<100_DM,5657,14,car_used,all_paid,1_to_4_years,52.5,Medium Risk,Good
CUST0734,34,highly_skilled,rent,<0_DM,<100_DM,1392,7,car_new,critical_account,<1_year,35.0,High Risk,Bad
CUST0735,28,unskilled_resident,own,no_account,100_to_500_DM,1525,19,furniture,existing_paid,>=7_years,72.1,Low Risk,Good
CUST0736,25,skilled,own,0_to_200_DM,<100_DM,481,18,car_used,existing_paid,4_to_7_years,69.3,Medium Risk,Good
CUST0737,19,unskilled_resident,own,no_account,100_to_500_DM,1315,42,radio_TV,delayed_past,1_to_4_years,45.5,High Risk,Good
CUST0738,26,skilled,own,0_to_200_DM,<100_DM,873,27,repairs,existing_paid,unemployed,57.0,Medium Risk,Good
CUST0739,38,skilled,own,<0_DM,<100_DM,1181,12,radio_TV,all_paid,<1_year,52.1,Medium Risk,Bad
CUST0740,26,skilled,own,no_account,<100_DM,1642,50,repairs,existing_paid,4_to_7_years,60.4,Medium Risk,Good
CUST0741,30,highly_skilled,own,<0_DM,<100_DM,3534,36,furniture,critical_account,<1_year,33.0,High Risk,Bad
CUST0742,38,skilled,own,no_account,<100_DM,2090,26,car_new,delayed_past,1_to_4_years,46.6,High Risk,Good
CUST0743,38,skilled,own,0_to_200_DM,100_to_500_DM,2242,17,radio_TV,delayed_past,1_to_4_years,55.8,Medium Risk,Good
CUST0744,23,skilled,rent,<0_DM,<100_DM,839,12,furniture,delayed_past,1_to_4_years,39.6,High Risk,Bad
CUST0745,44,skilled,rent,no_account,>=1000_DM,976,16,radio_TV,existing_paid,>=7_years,78.7,Low Risk,Good
CUST0746,46,skilled,rent,0_to_200_DM,<100_DM,6368,34,car_used,existing_paid,>=7_years,66.6,Medium Risk,Good
CUST0747,23,highly_skilled,own,no_account,no_savings,1080,51,car_new,critical_account,4_to_7_years,39.0,High Risk,Good
CUST0748,25,highly_skilled,own,<0_DM,<100_DM,5763,43,others,existing_paid,<1_year,48.0,High Risk,Bad
CUST0749,47,highly_skilled,own,0_to_200_DM,500_to_1000_DM,1525,15,car_new,existing_paid,<1_year,73.1,Low Risk,Good
CUST0750,31,highly_skilled,own,<0_DM,<100_DM,1810,11,others,existing_paid,1_to_4_years,59.6,Medium Risk,Good
CUST0751,19,unskilled_resident,rent,no_account,100_to_500_DM,3824,21,business,existing_paid,<1_year,54.0,Medium Risk,Good
CUST0752,21,skilled,own,>=200_DM,100_to_500_DM,4404,8,radio_TV,critical_account,>=7_years,61.9,Medium Risk,Good
CUST0753,30,skilled,own,<0_DM,<100_DM,1673,23,radio_TV,all_paid,<1_year,48.9,High Risk,Bad
CUST0754,23,highly_skilled,own,no_account,no_savings,1377,18,radio_TV,existing_paid,1_to_4_years,57.5,Medium Risk,Good
CUST0755,29,skilled,rent,no_account,<100_DM,1738,15,education,existing_paid,1_to_4_years,57.8,Medium Risk,Good
CUST0756,33,skilled,rent,0_to_200_DM,<100_DM,2290,9,car_used,critical_account,4_to_7_years,49.0,High Risk,Good
CUST0757,51,skilled,free,<0_DM,<100_DM,3374,25,furniture,existing_paid,<1_year,54.4,Medium Risk,Good
CUST0758,30,skilled,own,<0_DM,<100_DM,1813,15,radio_TV,existing_paid,1_to_4_years,58.9,Medium Risk,Good
CUST0759,45,unskilled_resident,own,0_to_200_DM,<100_DM,2788,11,furniture,critical_account,1_to_4_years,50.6,Medium Risk,Good
CUST0760,50,highly_skilled,own,0_to_200_DM,<100_DM,5692,4,furniture,delayed_past,>=7_years,60.9,Medium Risk,Bad
CUST0761,50,skilled,own,no_account,<100_DM,2361,19,car_used,existing_paid,unemployed,57.6,Medium Risk,Good
CUST0762,36,unskilled_resident,own,no_account,<100_DM,2248,48,radio_TV,existing_paid,>=7_years,65.1,Medium Risk,Good
CUST0763,19,skilled,own,no_account,<100_DM,624,46,education,existing_paid,>=7_years,63.3,Medium Risk,Good
CUST0764,38,skilled,rent,0_to_200_DM,<100_DM,286,15,car_new,existing_paid,1_to_4_years,64.2,Medium Risk,Good
CUST0765,45,skilled,own,no_account,<100_DM,2372,14,business,existing_paid,>=7_years,71.4,Low Risk,Good
CUST0766,32,skilled,own,<0_DM,100_to_500_DM,1691,25,radio_TV,existing_paid,unemployed,54.9,Medium Risk,Good
CUST0767,55,highly_skilled,own,0_to_200_DM,<100_DM,1260,12,repairs,existing_paid,>=7_years,78.1,Low Risk,Good
CUST0768,42,skilled,own,0_to_200_DM,<100_DM,2144,23,radio_TV,existing_paid,1_to_4_years,66.7,Medium Risk,Good
CUST0769,39,skilled,own,no_account,<100_DM,1733,29,radio_TV,delayed_past,1_to_4_years,46.6,High Risk,Good
CUST0770,45,skilled,own,0_to_200_DM,<100_DM,3981,37,car_new,critical_account,1_to_4_years,46.3,High Risk,Bad
CUST0771,36,unskilled_resident,own,no_account,<100_DM,1920,19,repairs,existing_paid,<1_year,58.4,Medium Risk,Good
CUST0772,19,skilled,own,0_to_200_DM,500_to_1000_DM,1071,18,car_new,all_paid,>=7_years,73.9,Low Risk,Good
CUST0773,28,unskilled_resident,rent,no_account,<100_DM,3615,12,business,all_paid,unemployed,45.0,High Risk,Bad
CUST0774,47,unskilled_resident,own,<0_DM,<100_DM,1553,13,others,critical_account,4_to_7_years,48.4,High Risk,Good
CUST0775,25,skilled,rent,0_to_200_DM,<100_DM,2613,17,car_used,existing_paid,1_to_4_years,60.3,Medium Risk,Good
CUST0776,30,highly_skilled,rent,no_account,no_savings,1294,24,car_new,existing_paid,>=7_years,60.9,Medium Risk,Good
CUST0777,24,skilled,own,no_account,<100_DM,1147,31,radio_TV,existing_paid,1_to_4_years,59.0,Medium Risk,Good
CUST0778,56,unskilled_resident,own,0_to_200_DM,<100_DM,1917,13,car_used,delayed_past,1_to_4_years,55.8,Medium Risk,Good
CUST0779,54,skilled,own,0_to_200_DM,<100_DM,1824,42,education,delayed_past,1_to_4_years,51.4,Medium Risk,Good
CUST0780,25,highly_skilled,own,<0_DM,<100_DM,2529,17,car_new,existing_paid,4_to_7_years,61.3,Medium Risk,Good
CUST0781,34,skilled,own,0_to_200_DM,no_savings,1498,19,car_new,no_credits,<1_year,49.2,High Risk,Bad
CUST0782,27,highly_skilled,own,<0_DM,<100_DM,499,13,others,critical_account,<1_year,37.4,High Risk,Bad
CUST0783,39,skilled,own,no_account,500_to_1000_DM,1335,5,radio_TV,existing_paid,<1_year,69.2,Medium Risk,Good
CUST0784,38,skilled,own,no_account,<100_DM,3151,31,education,delayed_past,4_to_7_years,49.4,High Risk,Bad
CUST0785,42,unskilled_resident,free,no_account,<100_DM,1468,29,car_used,delayed_past,<1_year,41.3,High Risk,Bad
CUST0786,36,skilled,rent,0_to_200_DM,no_savings,1521,17,radio_TV,existing_paid,4_to_7_years,63.8,Medium Risk,Good
CUST0787,75,skilled,free,<0_DM,no_savings,3606,20,radio_TV,existing_paid,<1_year,56.3,Medium Risk,Bad
CUST0788,24,skilled,own,<0_DM,<100_DM,1098,25,radio_TV,existing_paid,>=7_years,63.8,Medium Risk,Good
CUST0789,19,highly_skilled,own,<0_DM,<100_DM,614,9,radio_TV,existing_paid,>=7_years,65.4,Medium Risk,Good
CUST0790,29,highly_skilled,free,>=200_DM,<100_DM,1615,15,radio_TV,critical_account,1_to_4_years,50.8,Medium Risk,Bad
CUST0791,20,unskilled_resident,own,no_account,<100_DM,1288,29,furniture,critical_account,1_to_4_years,40.5,High Risk,Good
CUST0792,21,unskilled_resident,own,<0_DM,<100_DM,919,10,car_used,existing_paid,1_to_4_years,58.5,Medium Risk,Bad
CUST0793,24,skilled,own,<0_DM,no_savings,1599,23,radio_TV,existing_paid,unemployed,46.8,High Risk,Good
CUST0794,25,skilled,rent,<0_DM,<100_DM,2550,10,car_new,critical_account,1_to_4_years,36.3,High Risk,Bad
CUST0795,24,skilled,own,no_account,<100_DM,1796,25,radio_TV,critical_account,4_to_7_years,45.4,High Risk,Bad
CUST0796,38,highly_skilled,own,0_to_200_DM,<100_DM,2241,19,car_new,critical_account,1_to_4_years,48.5,High Risk,Bad
CUST0797,28,highly_skilled,own,0_to_200_DM,<100_DM,6434,8,radio_TV,existing_paid,>=7_years,71.0,Low Risk,Good
CUST0798,31,skilled,own,<0_DM,<100_DM,1422,35,radio_TV,existing_paid,1_to_4_years,56.5,Medium Risk,Bad
CUST0799,43,skilled,own,0_to_200_DM,<100_DM,2196,13,car_new,delayed_past,4_to_7_years,57.3,Medium Risk,Good
CUST0800,26,skilled,own,0_to_200_DM,100_to_500_DM,1265,13,car_new,delayed_past,1_to_4_years,54.8,Medium Risk,Good
CUST0801,30,unskilled_resident,rent,0_to_200_DM,<100_DM,999,22,car_new,existing_paid,1_to_4_years,61.4,Medium Risk,Good
CUST0802,36,skilled,own,no_account,no_savings,1200,35,radio_TV,no_credits,1_to_4_years,47.5,High Risk,Bad
CUST0803,19,skilled,rent,<0_DM,<100_DM,1293,12,education,existing_paid,1_to_4_years,53.6,Medium Risk,Good
CUST0804,19,skilled,own,<0_DM,>=1000_DM,2325,20,car_new,existing_paid,1_to_4_years,67.0,Medium Risk,Good
CUST0805,36,unskilled_resident,rent,<0_DM,<100_DM,9361,24,radio_TV,existing_paid,4_to_7_years,54.6,Medium Risk,Good
CUST0806,38,skilled,own,0_to_200_DM,<100_DM,1095,28,furniture,critical_account,>=7_years,54.9,Medium Risk,Good
CUST0807,61,skilled,own,0_to_200_DM,no_savings,1350,21,furniture,existing_paid,1_to_4_years,67.9,Medium Risk,Good
CUST0808,34,highly_skilled,own,0_to_200_DM,<100_DM,1729,16,business,critical_account,unemployed,41.5,High Risk,Bad
CUST0809,42,skilled,free,<0_DM,no_savings,2385,13,car_used,existing_paid,1_to_4_years,56.0,Medium Risk,Good
CUST0810,31,skilled,rent,no_account,<100_DM,2174,20,furniture,delayed_past,1_to_4_years,42.2,High Risk,Good
CUST0811,36,skilled,own,>=200_DM,500_to_1000_DM,4442,11,car_new,critical_account,<1_year,57.1,Medium Risk,Good
CUST0812,54,skilled,rent,0_to_200_DM,>=1000_DM,330,4,car_new,existing_paid,>=7_years,86.5,Low Risk,Good
CUST0813,19,skilled,own,no_account,<100_DM,340,24,car_used,no_credits,>=7_years,56.5,Medium Risk,Good
CUST0814,37,highly_skilled,own,0_to_200_DM,<100_DM,1277,31,car_new,existing_paid,>=7_years,72.2,Low Risk,Good
CUST0815,62,skilled,own,0_to_200_DM,500_to_1000_DM,3897,6,radio_TV,existing_paid,<1_year,75.7,Low Risk,Good
CUST0816,36,highly_skilled,rent,<0_DM,<100_DM,604,12,furniture,critical_account,>=7_years,46.0,High Risk,Good
CUST0817,54,unskilled_resident,own,<0_DM,no_savings,250,27,radio_TV,critical_account,4_to_7_years,45.4,High Risk,Bad
CUST0818,27,unskilled_resident,own,<0_DM,<100_DM,2696,56,car_new,existing_paid,1_to_4_years,52.2,Medium Risk,Bad
CUST0819,32,highly_skilled,own,no_account,<100_DM,2144,20,car_used,existing_paid,1_to_4_years,61.4,Medium Risk,Good
CUST0820,33,skilled,own,no_account,<100_DM,842,13,radio_TV,existing_paid,>=7_years,70.2,Low Risk,Good
CUST0821,19,highly_skilled,own,0_to_200_DM,<100_DM,906,18,business,critical_account,1_to_4_years,46.0,High Risk,Bad
CUST0822,23,skilled,own,no_account,<100_DM,917,39,car_new,no_credits,1_to_4_years,47.8,High Risk,Good
CUST0823,23,highly_skilled,own,no_account,<100_DM,1953,14,business,existing_paid,1_to_4_years,60.7,Medium Risk,Good
CUST0824,42,skilled,rent,<0_DM,no_savings,1166,13,radio_TV,existing_paid,4_to_7_years,58.7,Medium Risk,Good
CUST0825,43,skilled,own,<0_DM,<100_DM,2555,15,radio_TV,delayed_past,<1_year,41.8,High Risk,Bad
CUST0826,36,skilled,own,0_to_200_DM,100_to_500_DM,250,12,furniture,existing_paid,>=7_years,79.2,Low Risk,Good
CUST0827,42,skilled,own,no_account,<100_DM,992,21,car_new,critical_account,4_to_7_years,49.7,High Risk,Good
CUST0828,31,highly_skilled,own,no_account,<100_DM,822,45,car_new,existing_paid,4_to_7_years,62.4,Medium Risk,Good
CUST0829,47,skilled,free,0_to_200_DM,500_to_1000_DM,1511,23,radio_TV,existing_paid,<1_year,70.0,Low Risk,Good
CUST0830,33,skilled,own,<0_DM,500_to_1000_DM,1240,17,furniture,critical_account,4_to_7_years,53.5,Medium Risk,Good
CUST0831,33,skilled,own,no_account,<100_DM,3160,17,business,critical_account,<1_year,39.4,High Risk,Bad
CUST0832,30,skilled,own,<0_DM,no_savings,491,9,furniture,no_credits,<1_year,43.4,High Risk,Bad
CUST0833,40,skilled,own,no_account,<100_DM,1866,31,car_new,existing_paid,1_to_4_years,61.4,Medium Risk,Good
CUST0834,29,unskilled_resident,own,no_account,100_to_500_DM,2672,19,radio_TV,existing_paid,1_to_4_years,64.7,Medium Risk,Good
CUST0835,44,highly_skilled,own,<0_DM,>=1000_DM,6631,18,car_used,existing_paid,4_to_7_years,73.4,Low Risk,Good
CUST0836,23,skilled,rent,<0_DM,500_to_1000_DM,1290,72,radio_TV,existing_paid,<1_year,50.0,Medium Risk,Good
CUST0837,23,skilled,own,0_to_200_DM,<100_DM,2269,23,radio_TV,all_paid,1_to_4_years,58.3,Medium Risk,Good
CUST0838,40,unskilled_resident,own,no_account,<100_DM,511,13,business,existing_paid,<1_year,60.7,Medium Risk,Good
CUST0839,32,unskilled_nonresident,rent,<0_DM,no_savings,338,16,radio_TV,critical_account,>=7_years,41.9,High Risk,Bad
CUST0840,28,skilled,own,<0_DM,<100_DM,3266,35,radio_TV,existing_paid,1_to_4_years,55.0,Medium Risk,Good
CUST0841,43,skilled,own,no_account,<100_DM,1801,21,radio_TV,delayed_past,4_to_7_years,52.4,Medium Risk,Good
CUST0842,27,unskilled_resident,own,<0_DM,<100_DM,4125,9,business,all_paid,1_to_4_years,52.9,Medium Risk,Bad
CUST0843,31,highly_skilled,own,no_account,<100_DM,691,31,car_used,critical_account,<1_year,38.5,High Risk,Bad
CUST0844,50,unskilled_resident,own,>=200_DM,<100_DM,2601,14,car_new,critical_account,>=7_years,63.2,Medium Risk,Good
CUST0845,52,unskilled_resident,own,no_account,<100_DM,6688,51,car_used,critical_account,1_to_4_years,40.2,High Risk,Bad
CUST0846,53,unskilled_resident,rent,<0_DM,<100_DM,2425,34,car_new,critical_account,1_to_4_years,38.0,High Risk,Good
CUST0847,30,unskilled_nonresident,own,no_account,no_savings,2194,16,radio_TV,critical_account,4_to_7_years,44.6,High Risk,Bad
CUST0848,47,skilled,own,>=200_DM,<100_DM,1818,38,radio_TV,existing_paid,unemployed,63.7,Medium Risk,Good
CUST0849,24,highly_skilled,free,<0_DM,<100_DM,602,20,radio_TV,existing_paid,>=7_years,62.8,Medium Risk,Good
CUST0850,25,skilled,rent,<0_DM,<100_DM,4669,30,car_new,existing_paid,1_to_4_years,50.4,Medium Risk,Good
CUST0851,19,unskilled_resident,own,no_account,>=1000_DM,1178,25,radio_TV,critical_account,1_to_4_years,51.9,Medium Risk,Good
CUST0852,54,skilled,own,0_to_200_DM,<100_DM,2573,13,car_used,critical_account,unemployed,45.0,High Risk,Bad
CUST0853,25,skilled,own,no_account,<100_DM,605,14,radio_TV,existing_paid,<1_year,57.8,Medium Risk,Bad
CUST0854,31,highly_skilled,rent,0_to_200_DM,<100_DM,791,33,radio_TV,all_paid,>=7_years,62.1,Medium Risk,Good
CUST0855,25,skilled,own,no_account,<100_DM,4937,16,furniture,existing_paid,4_to_7_years,63.2,Medium Risk,Good
CUST0856,40,skilled,own,no_account,100_to_500_DM,1417,16,car_new,critical_account,1_to_4_years,49.8,High Risk,Bad
CUST0857,29,skilled,own,no_account,<100_DM,5000,12,car_new,existing_paid,<1_year,56.4,Medium Risk,Good
CUST0858,22,skilled,own,<0_DM,100_to_500_DM,1711,24,repairs,existing_paid,4_to_7_years,64.3,Medium Risk,Good
CUST0859,37,skilled,own,<0_DM,<100_DM,498,56,business,existing_paid,1_to_4_years,55.2,Medium Risk,Bad
CUST0860,21,unskilled_resident,own,no_account,100_to_500_DM,3376,11,radio_TV,existing_paid,1_to_4_years,64.0,Medium Risk,Good
CUST0861,25,skilled,own,0_to_200_DM,no_savings,1196,20,car_new,critical_account,1_to_4_years,43.6,High Risk,Bad
CUST0862,19,skilled,own,<0_DM,100_to_500_DM,2948,40,furniture,delayed_past,<1_year,37.8,High Risk,Bad
CUST0863,21,skilled,free,<0_DM,<100_DM,1840,19,radio_TV,critical_account,4_to_7_years,40.7,High Risk,Bad
CUST0864,34,unskilled_resident,own,<0_DM,<100_DM,613,25,radio_TV,existing_paid,>=7_years,65.9,Medium Risk,Good
CUST0865,19,highly_skilled,own,<0_DM,<100_DM,2028,11,car_new,delayed_past,<1_year,38.4,High Risk,Good
CUST0866,21,unskilled_resident,own,<0_DM,500_to_1000_DM,8411,24,car_new,existing_paid,4_to_7_years,64.5,Medium Risk,Good
CUST0867,33,highly_skilled,own,no_account,no_savings,2553,18,radio_TV,delayed_past,1_to_4_years,43.6,High Risk,Bad
CUST0868,28,skilled,own,no_account,<100_DM,1736,32,furniture,existing_paid,1_to_4_years,59.2,Medium Risk,Good
CUST0869,60,highly_skilled,own,0_to_200_DM,100_to_500_DM,3838,36,car_used,existing_paid,1_to_4_years,71.2,Low Risk,Good
CUST0870,57,skilled,own,>=200_DM,<100_DM,2095,72,car_new,delayed_past,>=7_years,59.6,Medium Risk,Good
CUST0871,25,skilled,own,no_account,<100_DM,2093,26,radio_TV,critical_account,1_to_4_years,41.3,High Risk,Good
CUST0872,39,skilled,own,no_account,<100_DM,842,23,education,all_paid,1_to_4_years,57.9,Medium Risk,Bad
CUST0873,41,unskilled_resident,own,<0_DM,<100_DM,2129,22,business,critical_account,1_to_4_years,41.7,High Risk,Bad
CUST0874,27,skilled,own,<0_DM,500_to_1000_DM,3732,16,radio_TV,existing_paid,<1_year,61.2,Medium Risk,Good
CUST0875,21,unskilled_resident,own,no_account,<100_DM,1007,23,furniture,existing_paid,<1_year,55.6,Medium Risk,Bad
CUST0876,32,highly_skilled,own,no_account,<100_DM,4900,17,car_new,no_credits,4_to_7_years,54.3,Medium Risk,Good
CUST0877,31,unskilled_resident,own,0_to_200_DM,>=1000_DM,1695,21,radio_TV,existing_paid,<1_year,72.3,Low Risk,Good
CUST0878,29,skilled,rent,<0_DM,<100_DM,971,38,furniture,existing_paid,4_to_7_years,56.0,Medium Risk,Good
CUST0879,37,skilled,rent,no_account,no_savings,3634,12,radio_TV,all_paid,1_to_4_years,50.6,Medium Risk,Good
